comment,date,score,user,title
14회가 방금 끝났네요. 오늘 정말 펑펑 울었어요ㅠㅠ. 정말 슬펏구요..... 그래도 다인 언니 힘내시고 최원 오빠도 누명 벗으세요!!!,2013-06-06,10.0,막대사탕,65653
"쓸떼기 없는 사랑 드라마 보다 이게 더 낫지,,",2013-06-06,10.0,맑음,65653
오늘도 기다려요...넘재밌게 보고있요...경원대군도 넘 귀엽구...홍역귀랑 우영이도~,2013-06-06,10.0,thebest,65653
"ㅎㅎ~윤진이(소백)의 명대사,,,기여???? 참말여~~ 오늘이  천명 하는날이여~ 아웅,,,윤진이 너무너무  긔요미....윤진이땜시  수욜이  기두려 진당께~~~~~~",2013-06-06,10.0,진red,65653
잼있구 송지효짱조아~함  긍데 이동욱씨연기가좀... 흠,2013-06-06,8.0,oke,65653
와우 스릴짱...!! 넘넘 잼잇네요,2013-06-06,10.0,이쁜마음,65653
솔직히 말해서 재미있음 처음에는 그저그랬는데 보면볼수록 재미있는??아 그리고 윤진이 너무 귀여움,2013-05-31,8.0,종칠이엄마종남이,65653
부성애 주제가 정말 좋다 특히 아역이 참 예쁘다,2013-05-31,10.0,수선화0,65653
다음주 어떤 이야기가 전개될 지 너무너무 궁금합니다!! 천명 홧팅!!,2013-05-31,10.0,pet angel,65653
"최원이 랑이, 다인, 세자와 너무 손쉽게, 그리고 너무 자주 만나왔다. 그래서 애절함이나 긴장감이 떨어진다. 이들은 가장 만나기 어려운 사람들이어야 하고 가장 멀리 있을 때 애절함이나 긴장감도 높아지는데.. 차라리 최원과 주변인들이 서로를 이미 죽은 줄 아는 상태에서 전개하여 만날 듯 말듯 아슬하게 전개했더라면",2013-05-31,9.0,오호,65653
본방사수 !!! 천명 잘보고 있어요.,2013-06-19,10.0,wook한다,65653
응원한다면서 왜 0 점????,2013-06-19,10.0,안상숙,65653
여교보단 나은데 너목들 따라오려면 한참 멀었네요 그레두 응원합니다!!!,2013-06-18,0.0,켈,65653
시청률좀 팍팍 올라라~~두자리로 가자~~,2013-06-18,10.0,미소천사,65653
천명 완전완전 잼있어요.. 주말내내 다시보기로 또 보는데 연기력들 다 대박입니다.~~,2013-06-17,10.0,orange_kh,65653
굿....,2013-06-17,10.0,김철호,65653
"긴장감을 계속 가져가 주는군요. 좋긴 한데, 가끔씩 설정들이 어처구니 없기도 합니다. 18회에서 양주쇠망치,꺽정,소백이 어이없이 잡히는거....나쁜놈들에겐 같이 칼을 겨누어도 지는거군요. 요것이 세상이치인가봐요.",2013-06-21,8.0,susu,65653
흥미...잘보고있습니다..,2013-06-21,10.0,여름,65653
홍역귀 만세~-_ㅠ  칼 휘두르며 붕붕 날아다니는 자태가 일품!!-_ㅠb,2013-06-06,10.0,Geometry,65653
유빈이 진짜 넘 귀엽고 연기도 잘한다~,2013-06-05,10.0,바나나우유,65653
진짜 홍역귀때문에 봅니다...눈빛짱~!!,2013-06-05,10.0,qjwRhc,65653
홍역귀 진심 멋지다..^^  내용도 너무 좋고..,2013-06-05,10.0,이엔,65653
홍역귀 너무 멋있어요.. 눈빛하며 액션이 너무 좋아요최원동생과 잘 되게 해주세요최원동생이 기생이 된다고 하는데 절대 아니됨. 홍역귀랑 알콩달콩하게 해 주세용,2013-06-05,9.0,sharon,65653
"최원이 김치용의 손에서 어떻게 벗어날 지, 너무나 궁금합니다. 오늘도 천명 홧팅!!",2013-06-05,10.0,pet angel,65653
"머하냐 숨박꼭질하냐 돈들려 이따위작품 촬영햇냐, 이동욱 사극은 안되겠다.",2013-05-31,0.0,jk,65653
"잡히면 도망가는거 말고는 스토리가 없어서 아쉽네요^^;제목이 도망자이야기니깐, 잡히는거는 확실하고, 도망가는 것도 확실하니, 어떻게 잡히고 도망가는지가 재미의 관건인데..",2013-05-30,7.0,마가렛트,65653
천명 오늘도 한시간이 어찌가는지모르고 봤네요 다음주가 벌써 기다려집니다 천명팀 화이팅!,2013-05-30,10.0,카푸치노,65653
"내가본사극드라마중최악이다,억지로끼워맞춘스토리에다가,말도안대는상황연출,어린아이하나를스타로만들려는억지눈물짜내기등등...어설픔의연속이다..한마디로 답답함과실소를자아내게하는 억지연출전개는요즘보기드문 졸작중에졸작이다...",2013-05-30,0.0,joco렛,65653
맨날 쳐잡히고 죽기전에 살아남고쳐잡히고 죽기전에 구함받고쳐잡히고 죽기직전 도망치고딸은 정신연령은 저리높아보이는데 자기아버지 발목잡고답답해미치것네..꾹참고 12화까지보지만 왜이리 주인공이 답답한지 -_-,2013-05-30,5.0,김정원,65653
랑이(유빈)넘~넘~귀여워여~^^ 울 엄마 드라마에 관심 없는데 랑이보고 연기 잘한다면서아직도 보고 있어여~우리 엄마 이렇게 만들정도로 정말 재밌네여~그리고 저 송지효님 진~~~~~짜 펜이에여~사랑해여~^^100점 10000점 주고 싶어도 10점밖에 없네..ㅜㅜ;;(시청률 팍!!!!팍!!!!!오르길..~^^),2013-05-30,10.0,이가은,65653
소백이 완전 귀여워요!!!,2013-05-30,10.0,그냥,65653
"랑이,세자, 홍역기, 소백 등 조연들의 연기가 빛이 나요..반면 조명받아야할 남,여 주인공의 몰입도는 떨어지네요...그리고, 조선시대에 앞머리자른 헤어라??..몰입도에 방해됩니다. 그래도 훌륭한 연출로 재밌게 보고 있습니다.",2013-05-30,10.0,water,65653
홍역기 점점 맘에듬 ㅎ,2013-05-30,10.0,나름,65653
최고최고!!!! 정말 재밌게 잘보고 있어요 !!,2013-05-30,10.0,김원희,65653
앞으로 너무 궁금해요...긴장감 최고...,2013-05-30,10.0,코리,65653
"사극 좋아하는데, 천명은 시청률이 많이 아쉽네..",2013-06-17,10.0,박선희,65653
연기자들의 연기력도 수준급이고 매회 지루하지 않게 볼거리들이 있었지만.. 전체적인 스놉시스가 너무 단조로왔던게 흠..,2013-06-16,10.0,부활,65653
"본방 못보고 재방으로 보고있는데,재밌다..",2013-06-16,10.0,미소천사,65653
다시보기를 무한 반복하게 만드는 재미있는 드라마...,2013-06-16,10.0,pet angel,65653
천명 너무 재밌어서 다시보기로 1회부터 다시 봅니다.역쉬 재밌군요..,2013-06-15,10.0,생쥐0417,65653
너무 재밌어요....반전.....,2013-06-14,10.0,하늘나무,65653
"연출, 영상, 내용..어느 하나 빠지지 않는 최고의 드라마^^",2013-06-14,10.0,wooks,65653
연출 극본 충분히  훌륭했어요 도망자 이야기라서  보는이가지칠수 있다는게 함정이였지만 주연  조연 단역 모두모두 빛나는 들마였어요 남은  4회도  제작진믿고 본방사수!!!,2013-06-14,8.0,빙고,65653
최원나리~드디어   누명이 벗겨져서 얼마나  좋은지. .  같이 울뻔했어요. ^^,2013-06-14,10.0,wook한다,65653
배우들 연기도 너무 잘하구~천명 너무 꿀잼!!,2013-06-14,10.0,바다,65653
"홍종호씨 매력을 느끼게 되는 드라마..이야기도 재밌고, 높은 평가를 받지 못하는 것이 아쉽네요..잘보고 있어요..",2013-06-14,10.0,봄 밤,65653
"늦게 보기 시작한것이 아쉬울정도로 괜찮은 작품인데 낮은 평가를 받고 있는것이 아쉽네요
마지막까지 마무리 잘 되었으면 합니다~",2013-06-14,10.0,동화,65653
목욕시킬 때 진짜 섬뜩했음...,2013-05-23,10.0,thebest,65653
홍역귀 우영이 라인에 꽂혀 봅니다ㅋㅋ 설레이고 쫄깃쫄깃~,2013-05-23,7.0,샤랑해,65653
고마 싸나이라면 이런 아버지 드라마도 꼭 봐야지 않큿나 ㅋㅋ,2013-05-23,10.0,강용석,65653
레알 연출 갑~~~~,2013-05-23,9.0,평론가,65653
"윤진이 (소백)  관원포졸로  깜짝변신,,, 예쁜 얼굴 만큼이나  연기력또힌 찡!!!!!!!!!!!!!",2013-05-23,10.0,진red,65653
남주 표정연기 엉망.,2013-05-23,4.0,이안,65653
진짜잼있음..노래도짱,2013-05-19,9.0,쇼콜라,65653
봉침맞고 독이 올라 일그러진 얼굴로 궁에 들어가는 최원..이동욱씨의 연기열정에 박수를보넵니다 천명팀 모두힘내세요 화이팅!상반기  최고의 드라마!,2013-05-19,10.0,카푸치노,65653
2013년 최고드라마...,2013-05-19,10.0,코리,65653
8회가 젤 재밌었어요!!!,2013-05-17,10.0,그래그랬어,65653
볼만하네,2013-05-17,9.0,roelxl45,65653
너무재미있써요^^,2013-06-14,10.0,아기여우,65653
오늘 천명 훈훈하고 괜찮네요. 지금보다 더 좋은 일은 이제 없을 것 같은데... 설마 이렇게 잠깐의 행복을 누리게 해 놓고 막판에 엄청난 비극으로 끝을 맺는 건 아니겠죠? ㅎ;,2013-06-14,10.0,오호,65653
내 발가락이 연기력이 더 출중하다.,2013-05-23,0.0,하이쿡짱,65653
연출이 갑이지.,2013-05-23,10.0,오리온출생,65653
연출이 갑이지 ㅋㅋ,2013-05-23,10.0,토토야,65653
천명화이팅 다인 송지효화이팅!!!,2013-05-22,10.0,예승사랑,65653
오늘은 랑이 보는 날 천명 하는 날이다 고품격 사극임 ㅎ,2013-05-22,10.0,모네,65653
우연히 본 방송인데 연기자들 너무 연기 잘하네요..랑도..원도 다인도..다들 잘하네요 막장 드라마는 아닌것같아서 더 좋고 시나리오도 그럴듯합니다.오랫만에 사극같은 사극을 보아서 기분이 좋아졌네요 수목..잊지않고 보겠어요.작가님 땡큐에요.,2013-05-22,10.0,오랜감동,65653
이쁜 유빈이 제작발표회때 포토타임 포즈취하는거 영상 홈페이지에 올려주시면 안될가요? 송지효-이동욱 인터뷰때 잠깐 나왔던데 너무 짧아요~~유빈이 화이팅!,2013-05-22,10.0,다원,65653
최원나으리 만나는 날...,2013-05-22,10.0,pet angel,65653
수목은 천명으로...,2013-05-22,10.0,그린라임,65653
