comment,date,score,user,title
우리 보통이 김보통 갓보통 유볼높 단기알바생 취업 ㅊㅋㅊㅋ ㅋㅋ,2014-01-21,10.0,삼촌은겨울좋아,65653
보통아 오늘 유인나의 볼륨을 높여요 출연 기대만빵중! ㅋㅋ,2014-01-20,10.0,삼촌은겨울좋아,65653
보통 보통 김보통 갓보통 최고시다. ㅋㅋ,2014-01-19,10.0,삼촌은겨울좋아,65653
장근석만큼이나 여주 책임도 크다고 봐야지.. 수많은 논란을 안고 드라마에 출연했으니.. 사람들이 외면한 경향도 크다고 할수있음..,2014-01-10,0.0,tkfkdgo,65653
어긋나버린 스토리 전개 인물들의 모습 결국 이렇게 끝나는가? 모두에게 외면 받은 또하나의 이야기,2014-01-09,3.0,장농,65653
"내용은 특이하긴 한데...주인공들을 잘못 뽑았구만...장근석 좋아하시는 분들도 많겠지만, 일반적으로 장근석 보고 모두가 뻑~가는 그런 설정은 힘듦;;; 설정이 그러면 실제로도 외모는 받쳐줘야지;; 차라리 임시완이 더 나았겠다. 외모로는~",2014-01-09,0.0,Oongi,65653
"팬덤으로 평점은 8.2 시청률은 3,4",2014-01-09,0.0,딥임팩트,65653
오늘이 마지막화네요 시청률은 아쉽지만 그래도 재밌게 보고 있어요 끝까지 화이팅입니다,2014-01-09,10.0,아이다,65653
정말 착한 드라마,2014-01-09,10.0,가을바라기,65653
재미있다~,2014-01-09,10.0,볼매,65653
예쁜남자 잘 보고 있습니다. ^^,2014-01-09,10.0,정암,65653
수출용~~~ㅋㅋㅋ,2014-01-09,0.0,마크도나루도,65653
끝나면 안됑 아쉽당~~~,2014-01-09,0.0,양다솔,65653
화이팅!!,2014-01-09,10.0,박성현,65653
아이유 화이팅~정말 최고의 보통이를 연기해서 고마와요^^,2014-01-08,10.0,Amelia,65653
화이팅!!,2014-01-08,10.0,박성현,65653
이번주에 끝난다니 ㅜㅜ끝까지 본방사수 화이팅!!!,2014-01-08,10.0,모찌9339,65653
김보통 마지막까지 최선을 다하는 모습에 모두모두 화이팅 ^*_*^,2014-01-08,10.0,형광1,65653
화이팅~~,2014-01-08,10.0,study,65653
화이팅!!!,2014-01-07,10.0,오리정,65653
