comment,date,score,user,title
"아 이런 드라마 시즌2  계획하고 종영하신거기를ㅜ.ㅜ
채널 돌리다 봤는데 흡입력 좋음ㅎ박민영 땜에 본것도 잇지만ㅋㅋ김명민 김상중그 밖의 연기 하신 분들 전부 다 고생하셨구 시즌2도 제발...시청자로서 바랍니다",2014-06-27,8.0,매우좋음,65653
결말의 긴장감이 반감된 극의 마무리가 아쉬웠다...,2014-06-27,8.0,바우,65653
"김석주가 아직 기억을 못 찾았다...란 사실에 희망을 걸어봅니다. 김석주, 이선희, 박상태, 이지윤 한 팀으로 시즌 2에서 활약하길~!  못 푼 이야기들 시즌2에서 이어주세요~~ 그동안 많이 배우고 깨달았네요. 정말 홍어삼합은 저리가라~훌륭한 배우, 작가, 연출 삼합이 만들어낸 명품 드라마였습니다. 감사합니다!",2014-06-27,10.0,영,65653
정말로 훌륭한배우들 그리고 극본도 매우 좋았는데...급마무리?  시청률이 안나와서 그러는 모양인데... 그래도 본방사수하는 시청자들을 위해서 끝까지 최선을 다해야하는거 아닌가요? 이런식으로 똥싸고 안닦은거 마냥 끝내는거 진짜 아니라고 봅니다... 매회 본방사수한 팬에 입장으루 화가난다...배우들을 봐서10점..,2014-06-27,10.0,Vittoria,65653
다시 보기로 한번더 봐야 겠네요... 급하게 마무리 조금 안타 깝네요  시즌2가 나왔어면..,2014-06-27,10.0,방락객,65653
"좋은 드라마 잘 봤어요.......작가 선생, 그동안 대본쓴다고 공부하느라 고생많았네.  변호사 몇 달라붙어서 함께 작업했겠지만..",2014-06-27,10.0,ynkwon,65653
"두 주연의 싸움이 절정으로 치닫는중인데 허무하게 종영이라 아쉽. 초저질 빅맨보다 시청률이 낮다니.. 한국인들 수준은 구제불능...골든타임때의 수련의가 과장을 능가하는 허접스토리가, 박민영 색드립 민폐캐릭으로 재현될뻔한 위기는 넘겼으나 막판 대사몰아치기로 급마무리하느라 아쉽다  하지만 나름 결론은 멋졌다",2014-06-26,10.0,kileomiyt,65653
진짜 시즌 2를 기대해 봅니다. ^^,2014-06-26,10.0,juhee,65653
재밌다.. 정말 훌륭함...,2014-06-26,10.0,몬,65653
"정말 한국드라마 맞나요? 방금 한국 드라마 중에서 최고의 엔딩장면을 보았네요. 부조리한 한국사회, 법조세계 생리, 지식인의 날카로운 칼이 무기와 독이 되는 것을 깔끔하게 처리한 돋보이는 작품입니다. 깊게 사유하면 돈의 힘이죠. 모든 사건이 돈에 귀결되고 그 권력자가 주인공까지 조망하는 멋진 엔딩 씬입니다.",2014-06-26,10.0,후기현사,65653
중반부터 몰아치는 대반전극. 아쉬운 조기종영의 급박한 마무리. 조기종영은 시청률의 문제일까? 윗선의 불편함이 원인일까? 시즌2가 나오길 기대하면서...,2014-06-26,10.0,slow blues,65653
18회가 16회로 끝나서 너무 아쉽지만  정말 잘봤어요. 앞으로도 좋은 드라마 만들어주세요.,2014-06-26,10.0,꼭꼭이,65653
"골드만 삭스 같은 해외 자본에 헐값에 팔려가는 우리 기업들, 그리고 잔인한 노조 탄압, 이런 모든 짓을 합법화 시키는 김앤장의 검은 손들...",2014-06-26,10.0,clara,65653
빠르고 납득가는 전개. 훌륭한 배우들과 극본. 몇년간 본 중 가장 재밌는 드라마,2014-06-26,10.0,JazzGirl,65653
"정말 멋진 드라마!!!극본, 연출, 연기 모두 최고입니다~",2014-06-26,10.0,풀향기,65653
훌륭한 드라마였는데... 너무 아쉽네요~,2014-06-26,10.0,인디홍스,65653
법정 드라마 수준을 열단계는 끌어올린 정말 멋진 드라마였어요 시즌제 이제 도입할때 됐잖아요 진정한 드라마로 10년은 보고싶은 시즌 드라마에요 기대됩니다 명배우에 명연기 연출 각본 모두 최고였습니다,2014-06-26,10.0,도민주니,65653
뭔가 급하게 서둘러 끝낸다는 느낌이 확연하게 눈에 보인다. 그러하기에 석연치 않은 의문점이 생긴다. 연출 및 주조연들의 연기는 좋았다.,2014-06-26,10.0,곰돌이,65653
잘 봤어요.감사합니다~,2014-06-27,10.0,첫눈,65653
그동안 감사했습니다.,2014-06-27,10.0,라리차,65653
"짝짝짝!!! 지금의 엠빙신이 조기종영 할만 한 이유를 알게한 명품 드라마 였습니다~!!!!  너무 아쉽지만....드라마에서 보내준 메세지는 확실하게 전달 되었습니다. 감사합니다!! 앞으로 제2, 제3의 '개과천선' 이 나오길 바랍니다~!",2014-06-27,10.0,마성아리,65653
간만에 좋은 작품 나온거같은데 무슨이유인지 갑자기 중단한 느낌이드네여......워낙 내용이 민감한 부분이 많아 보면서도 내내 걱정했는데 역시나......이렇게 허무한 완결을 보니 참 씁쓸하네여......드라마를 드라마로만 볼수없는 현실이 슬프네여.......배우분들 모두 너무 고생하셨습니다 ......,2014-06-27,10.0,낮에뜨는달,65653
엠빙신의 조기종영 때문에 드라마 후반부가 아쉽게 되었네.. 쩝 그래도 제작진 출연진 님들 수고하셨어요.,2014-06-27,8.0,선하고예리한,65653
"작가, 배우, 제작진 모두 수고하셨습니다. 연기도 좋았지만 연출도 좋았어요.",2014-06-26,10.0,화성인아닐걸,65653
"조기종영이 아니였다면 좀더 디테일한 법정다툼을 볼 수 있었을텐데 그부분이 조금 아쉽네요. 그래도 2회분이나 줄였는데도 인상적인 마무리였습니다. 오래도록 기억에 남을 드라마가 될것 같네요. 작가님, 연출진분들, 연기자분들 모두 고생많으셨습니다.",2014-06-26,10.0,라리차,65653
너무나 잘 만든 군더더기 없는 드라마입니다. 항상 캐릭터에 맞게 최선을 다해 연기해주는 김명민씨게 감사드립니다..작가님도요! 시즌2를 기대합니다..^^,2014-06-26,10.0,미단,65653
